gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1098629175	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101724	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Mt Kei FR		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	3.721	31.2002							1992-01-20T00:00:00	20	1	1992	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101724				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:38.656Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1098629173	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101721	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Bwentale Ranger Post Area		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	-0.5084	29.8099							1994-04-16T00:00:00	16	4	1994	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101721				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:38.789Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1098629167	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101723	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Semliki Forest NP		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	0.8594	30.0754							1992-06-12T00:00:00	12	6	1992	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101723				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:38.498Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1098629153	026af01f-d227-476f-9e81-d5273eca6a2b	urn:catalog:NBDB:ALLRECORDS_2014:101738	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Murchison Falls NP		ABSENT	0	02d721e2-ea27-42a9-a189-6b441d78a914	2.2362	32.1541							1995-11-17T00:00:00	17	11	1995	2437635	2437635	HUMAN_OBSERVATION	NBDB	NBDB RECORDS: 1900s-2000s	101738				CC0_1_0	R, Kityo	R, Kityo			2022-09-08T11:17:27.570Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1065386717	7a25f7aa-03fb-4322-aaeb-66719e1a9527	924c3f3a-48c2-42ea-b845-176ec54c5c70	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus	Thomas, 1894	UG	Impenetrable Forest Impenetrable Forest; Itama Area	Southern Prov	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	-1.0	29.66667	13994.0		1615.0				1969-07-12T00:00:00	12	7	1969	2437635	2437635	PRESERVED_SPECIMEN	LACM	Mammals	35662				CC0_1_0		IMF-69, Williams, A & Glen, R		Native	2022-09-08T23:56:15.870Z		COLLECTION_MATCH_FUZZY
1065384407	7a25f7aa-03fb-4322-aaeb-66719e1a9527	8c1c8150-3a58-4886-9a06-30b4cf50b690	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus	Thomas, 1894	UG	Katera Sango Bay Forest; Katera	South Buganda Prov	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	-0.91667	31.65	7894.0		1158.0				1968-02-07T00:00:00	7	2	1968	2437635	2437635	PRESERVED_SPECIMEN	LACM	Mammals	53062	SBM-135			CC0_1_0		Archer, A L		Native	2022-09-08T23:56:14.545Z		COLLECTION_MATCH_FUZZY
1065344489	7a25f7aa-03fb-4322-aaeb-66719e1a9527	239f4819-cdbc-43f6-8579-c1ad775f40bc	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus	Thomas, 1894	UG	Budongo Forest Budongo Forest	Western Prov	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	1.75	31.58333	7844.0		1372.0				1966-06-30T00:00:00	30	6	1966	2437635	2437635	PRESERVED_SPECIMEN	LACM	Mammals	53061	MAM-180			CC0_1_0		Williams, J G & A		Native	2022-09-08T23:56:03.943Z		COLLECTION_MATCH_FUZZY
1064936572	5d56b7b0-61d0-4522-ab84-eb75b3afc568	39	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		CD	Mbanza Ngungu	Bas Congo	PRESENT		8b681d05-5039-4bd0-a8b7-ea260e457808	-5.25	14.833333											2437635	2437635	OCCURRENCE	UPN	UPN_DR_CONGO_LIVESTOCK	39				CC_BY_NC_4_0					2022-09-08T14:35:59.761Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID
1044028313	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1990-365	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus Thomas, 1894	Thomas, 1894	ZW	Kudzwe Dam		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1986-10-02T00:00:00	2	10	1986	2437635	2437635	PRESERVED_SPECIMEN	MNHN	ZM	MO-1990-365				CC_BY_4_0		Cuisance, Dominique;Cuisance, Dominique			2022-10-12T12:18:49.541Z		INSTITUTION_MATCH_FUZZY
859452211	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53970	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1912-04-01T00:00:00	1	4	1912	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53970	1046			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:38:00.855Z		TAXON_MATCH_HIGHERRANK
859441167	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53972	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862													2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53972				CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.931Z		TAXON_MATCH_HIGHERRANK
859427819	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-51012	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD		Haut Zaire	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	3.733333	29.716694							1911-06-09T00:00:00	9	6	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-51012	763			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:38:02.412Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859427809	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-51010	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD		Haut Zaire	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	3.733333	29.716694							1911-03-28T00:00:00	28	3	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-51010	651			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:38:02.375Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859421883	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53950	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-18T00:00:00	18	2	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53950	501			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.931Z		TAXON_MATCH_HIGHERRANK
859421879	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53949	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-17T00:00:00	17	2	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53949	495			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.887Z		TAXON_MATCH_HIGHERRANK
859421875	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53948	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-17T00:00:00	17	2	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53948	494			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.858Z		TAXON_MATCH_HIGHERRANK
859421871	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53947	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-28T00:00:00	28	2	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53947	552			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.860Z		TAXON_MATCH_HIGHERRANK
859421751	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53967	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1912-12-08T00:00:00	8	12	1912	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53967	1178			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.887Z		TAXON_MATCH_HIGHERRANK
859421701	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53961	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-03-24T00:00:00	24	3	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53961	642			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.918Z		TAXON_MATCH_HIGHERRANK
859421697	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53960	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-03-05T00:00:00	5	3	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53960	0565			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:38:00.648Z		TAXON_MATCH_HIGHERRANK
859421693	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53959	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-03-05T00:00:00	5	3	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53959	565			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.973Z		TAXON_MATCH_HIGHERRANK
859421689	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53958	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-03-04T00:00:00	4	3	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53958	560			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.960Z		TAXON_MATCH_HIGHERRANK
859421676	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53955	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-25T00:00:00	25	2	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53955	527			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:38:02.385Z		TAXON_MATCH_HIGHERRANK
859421671	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53954	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-25T00:00:00	25	2	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53954	526			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.931Z		TAXON_MATCH_HIGHERRANK
859421666	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53953	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-25T00:00:00	25	2	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53953	519			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.857Z		TAXON_MATCH_HIGHERRANK
859421661	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53952	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1911-02-21T00:00:00	21	2	1911	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53952	506			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:38:00.855Z		TAXON_MATCH_HIGHERRANK
859407927	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-51009	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD		Haut Zaire	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	3.7	27.866694							1910-12-26T00:00:00	26	12	1910	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-51009	461			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.840Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859393690	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53968	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1910-12-04T00:00:00	4	12	1910	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53968	437			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:38:00.544Z		TAXON_MATCH_HIGHERRANK
859392686	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-118875	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Nr	N. Kezi	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1943-01-01T00:00:00	1	1	1943	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-118875	90			CC0_1_0		F. L. Hendricks		Native	2022-09-09T01:37:58.536Z		
859389212	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-50463	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD		Haut Zaire	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1910-01-20T00:00:00	20	1	1910	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-50463	531			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.826Z		TAXON_MATCH_HIGHERRANK
859386373	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-53969	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD			PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1910-05-04T00:00:00	4	5	1910	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-53969	273			CC0_1_0		Lang; Chapin		Native	2022-09-09T01:37:57.931Z		TAXON_MATCH_HIGHERRANK
859381910	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-82446	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus harrisoni		CD	Butagu Gorge		PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1926-12-25T00:00:00	25	12	1926	2437635	2437635	PRESERVED_SPECIMEN	AMNH	Mammals	M-82446	237			CC0_1_0		J. P. Chapin		Native	2022-09-09T01:38:00.994Z		TAXON_MATCH_HIGHERRANK
665922327	41fc5c40-5e81-496f-9733-6b5681b3b7a5	13d2c36f-5dff-4ad3-8f8a-0d0a62217172	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Buhoma, Bwindi-Impenetrable National Park	Kigezi	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-0.9887	0.483333			1500.0				1997-02-21T00:00:00	21	2	1997	2437635	2437635	PRESERVED_SPECIMEN	FMNH	Mammals	160977	JCK-3755			CC0_1_0	The Field Museum of Natural History	J. C. Kerbis			2022-09-08T21:55:26.956Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665909833	41fc5c40-5e81-496f-9733-6b5681b3b7a5	2d127a06-e236-443d-acb1-3daf9ea915ff	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		UG	Echuya Forest Reserve	Kigezi	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-0.2445	0.483333			2380.0				1997-04-15T00:00:00	15	4	1997	2437635	2437635	PRESERVED_SPECIMEN	FMNH	Mammals	161146	JCK-4254			CC0_1_0	The Field Museum of Natural History	J. C. Kerbis			2022-09-08T21:55:32.365Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665899445	41fc5c40-5e81-496f-9733-6b5681b3b7a5	ea4d8645-1d79-4bfe-80c9-98580faf67e5	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		SD	Imatong Mts, Katire, 5 mi W; Talanga Forest	Eastern Equatoria	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	4.0	32.733334							1977-03-05T00:00:00	5	3	1977	2437635	2437635	PRESERVED_SPECIMEN	FMNH	Mammals	108213	b8006			CC0_1_0	The Field Museum of Natural History	A. L. Archer			2022-09-08T21:55:30.628Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665898677	41fc5c40-5e81-496f-9733-6b5681b3b7a5	120de11e-de59-4af3-95ba-568231d7afde	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		SD	Imatong Mts, Gilo, 5 mi S	Eastern Equatoria	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	4.0	32.833332							1977-02-28T00:00:00	28	2	1977	2437635	2437635	PRESERVED_SPECIMEN	FMNH	Mammals	108212	a8002			CC0_1_0	The Field Museum of Natural History	A. L. Archer			2022-09-08T21:55:26.908Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665896037	41fc5c40-5e81-496f-9733-6b5681b3b7a5	1943d24f-ba4e-47af-9543-b01abe17b655	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus	gregorianus	SUBSPECIES	Thryonomys gregorianus gregorianus	Thryonomys gregorianus gregorianus		KE	Subukia	Rift Valley Prov	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	0.0	36.216671			2134.0				1948-07-02T00:00:00	2	7	1948	7259321	2437635	PRESERVED_SPECIMEN	FMNH	Mammals	85247	4275			CC0_1_0	The Field Museum of Natural History	H. H. Hoogstraal			2022-09-08T21:55:27.146Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665845643	41fc5c40-5e81-496f-9733-6b5681b3b7a5	e9244fb5-046c-4e71-8142-0d3088717d8d	Animalia	Chordata	Mammalia	Rodentia	Thryonomyidae	Thryonomys	Thryonomys gregorianus		SPECIES	Thryonomys gregorianus (Thomas, 1894)	Thryonomys gregorianus		AO	Mt Moco	Huambo	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-12.46667	15.18333							1954-10-13T00:00:00	13	10	1954	2437635	2437635	PRESERVED_SPECIMEN	FMNH	Mammals	83987	8820			CC0_1_0	The Field Museum of Natural History	G. H. Heinrich			2022-09-08T21:55:34.765Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
